age,marital,education,default,housing,loan,contact,duration,campaign,previous,poutcome,subscription
60,married,unknown,no,no,no,cellular,122,1,0,unknown,0
39,single,secondary,no,yes,no,unknown,587,4,0,unknown,0
58,married,primary,no,no,no,unknown,199,6,0,unknown,0
41,divorced,secondary,no,no,no,cellular,261,2,0,unknown,0
48,married,secondary,no,no,no,telephone,5,3,0,unknown,0
58,married,tertiary,no,no,no,cellular,1531,1,0,unknown,0
40,married,primary,no,yes,no,unknown,92,1,0,unknown,0
48,married,tertiary,no,yes,yes,cellular,179,2,0,unknown,0
52,divorced,primary,no,yes,no,unknown,41,1,0,unknown,0
50,married,secondary,no,yes,yes,cellular,197,2,3,failure,0
25,single,secondary,no,no,no,cellular,144,5,0,unknown,0
54,married,primary,no,no,no,unknown,255,1,0,unknown,0
34,married,secondary,no,yes,no,unknown,56,2,0,unknown,0
48,married,tertiary,yes,yes,no,cellular,20,6,2,other,0
37,married,tertiary,no,no,no,cellular,331,7,0,unknown,0
66,married,tertiary,no,no,no,cellular,216,1,4,success,1
32,single,tertiary,no,yes,no,unknown,64,1,0,unknown,0
45,married,secondary,no,yes,yes,unknown,34,1,0,unknown,0
43,single,secondary,no,no,no,cellular,68,1,1,failure,0
41,married,tertiary,no,yes,no,unknown,764,3,0,unknown,0
40,divorced,tertiary,no,yes,no,cellular,64,1,0,unknown,0
44,single,secondary,no,yes,no,unknown,257,2,0,unknown,0
43,married,primary,no,yes,no,cellular,58,3,5,failure,0
30,single,tertiary,no,no,no,cellular,30,3,0,unknown,0
32,married,secondary,no,yes,no,cellular,529,5,0,unknown,0
57,married,secondary,no,yes,no,telephone,8,7,0,unknown,0
31,single,tertiary,no,yes,yes,unknown,147,1,0,unknown,0
49,married,secondary,no,no,no,cellular,173,2,0,unknown,0
31,single,secondary,no,yes,no,unknown,132,1,0,unknown,0
41,married,tertiary,no,no,no,unknown,286,1,0,unknown,0
44,married,tertiary,no,no,no,unknown,476,1,0,unknown,0
54,married,unknown,no,no,no,cellular,221,5,0,unknown,0
37,divorced,secondary,no,yes,no,cellular,146,4,0,unknown,1
34,married,secondary,no,yes,no,unknown,532,2,0,unknown,0
43,married,secondary,no,no,no,cellular,69,6,0,unknown,0
44,married,tertiary,no,yes,no,cellular,157,2,1,failure,0
44,married,secondary,no,no,no,cellular,485,1,0,unknown,0
53,divorced,secondary,no,yes,no,cellular,56,1,1,failure,0
36,married,secondary,no,no,no,cellular,69,1,0,unknown,0
58,divorced,secondary,no,no,no,cellular,131,2,0,unknown,0
26,single,secondary,no,no,no,unknown,95,2,0,unknown,0
34,single,secondary,no,no,no,cellular,294,3,0,unknown,0
55,married,primary,no,yes,no,cellular,146,1,2,failure,0
55,married,secondary,no,yes,no,unknown,58,2,0,unknown,0
34,married,tertiary,no,yes,no,unknown,249,2,0,unknown,0
41,divorced,secondary,no,yes,yes,unknown,10,8,0,unknown,0
38,divorced,secondary,no,no,no,cellular,255,3,1,success,1
28,single,secondary,no,no,no,cellular,337,4,0,unknown,0
41,married,secondary,no,yes,no,cellular,142,1,0,unknown,0
30,married,tertiary,no,yes,no,cellular,209,2,0,unknown,0
39,married,unknown,no,no,no,unknown,825,2,0,unknown,0
41,married,secondary,no,yes,no,unknown,87,1,0,unknown,0
36,married,secondary,no,yes,no,unknown,219,4,0,unknown,0
37,married,tertiary,no,yes,yes,unknown,143,1,0,unknown,0
59,married,tertiary,no,no,yes,cellular,70,1,0,unknown,0
26,single,secondary,no,yes,no,unknown,371,2,0,unknown,0
43,married,secondary,no,yes,yes,cellular,539,8,5,failure,0
42,married,secondary,yes,no,no,cellular,176,1,0,unknown,0
46,married,unknown,no,yes,no,cellular,725,3,0,unknown,1
31,married,secondary,no,yes,yes,cellular,101,7,0,unknown,0
43,married,secondary,no,no,no,cellular,169,2,0,unknown,0
48,single,tertiary,no,yes,no,unknown,15,1,0,unknown,0
41,married,secondary,no,yes,no,cellular,234,5,0,unknown,0
32,married,tertiary,no,no,no,cellular,171,15,0,unknown,0
45,married,tertiary,no,no,no,cellular,14,3,0,unknown,0
52,single,unknown,no,no,no,cellular,242,2,0,unknown,1
37,married,secondary,no,no,yes,cellular,155,15,0,unknown,0
38,divorced,secondary,no,yes,no,cellular,580,1,1,failure,0
36,single,secondary,no,yes,no,unknown,223,2,0,unknown,0
58,married,secondary,no,no,no,cellular,297,1,0,unknown,0
37,married,tertiary,no,no,no,cellular,124,2,0,unknown,0
30,single,secondary,no,no,no,cellular,465,2,0,unknown,0
47,married,secondary,no,yes,no,cellular,330,1,0,unknown,0
40,married,secondary,no,yes,no,cellular,153,2,2,failure,0
42,divorced,tertiary,no,no,no,unknown,131,2,0,unknown,0
71,married,tertiary,no,no,no,cellular,208,1,2,failure,0
54,married,secondary,no,yes,yes,cellular,98,1,0,unknown,0
53,married,primary,no,yes,no,telephone,230,3,0,unknown,1
33,divorced,secondary,no,no,no,cellular,400,2,0,unknown,0
30,single,tertiary,no,yes,no,cellular,284,1,1,failure,0
39,divorced,secondary,no,yes,no,cellular,243,1,0,unknown,0
32,married,secondary,no,yes,no,cellular,16,9,1,failure,0
34,single,secondary,no,no,no,cellular,274,2,0,unknown,0
39,single,tertiary,no,no,no,cellular,122,3,0,unknown,0
75,married,secondary,no,no,no,telephone,219,2,0,unknown,0
33,divorced,secondary,no,yes,yes,cellular,301,3,0,unknown,0
40,married,secondary,no,yes,no,cellular,7,8,1,failure,0
37,married,unknown,no,no,no,unknown,374,3,0,unknown,0
69,married,primary,no,no,no,telephone,26,1,0,unknown,0
52,married,primary,no,yes,no,telephone,172,1,0,unknown,0
31,divorced,secondary,no,no,no,cellular,332,1,2,other,0
28,single,secondary,no,no,no,cellular,253,1,5,failure,0
29,single,tertiary,no,no,no,cellular,200,2,3,other,0
46,married,secondary,no,no,no,cellular,405,2,0,unknown,0
28,married,secondary,no,yes,yes,unknown,132,2,0,unknown,0
41,married,secondary,no,no,no,unknown,89,1,0,unknown,0
42,divorced,secondary,no,no,yes,cellular,86,1,0,unknown,0
34,single,secondary,no,no,no,cellular,147,4,0,unknown,0
28,married,secondary,no,yes,no,unknown,369,2,0,unknown,1
43,single,secondary,no,yes,no,unknown,64,3,0,unknown,0
32,married,secondary,no,no,no,cellular,98,14,0,unknown,0
33,single,tertiary,no,no,no,telephone,66,2,0,unknown,0
70,married,secondary,no,no,no,cellular,149,2,1,failure,0
36,married,secondary,no,yes,no,telephone,240,3,4,failure,0
53,married,secondary,no,no,no,cellular,87,6,0,unknown,0
30,single,secondary,no,no,no,cellular,816,1,0,unknown,0
45,divorced,secondary,no,no,no,unknown,155,2,0,unknown,0
31,single,secondary,no,yes,no,cellular,106,2,2,failure,0
28,married,secondary,no,yes,no,cellular,73,3,3,other,0
45,married,primary,no,no,no,unknown,574,5,0,unknown,0
51,married,tertiary,no,yes,yes,unknown,8,1,2,failure,0
53,married,primary,no,no,no,unknown,14,3,0,unknown,0
40,married,secondary,no,yes,no,unknown,731,4,0,unknown,0
53,married,primary,no,yes,no,cellular,208,1,1,failure,0
31,divorced,secondary,no,yes,no,cellular,821,1,0,unknown,0
30,married,tertiary,no,no,no,cellular,137,4,0,unknown,0
53,married,secondary,no,yes,no,unknown,101,3,0,unknown,0
40,married,primary,no,yes,no,cellular,173,6,23,failure,0
26,single,secondary,no,yes,no,unknown,582,11,0,unknown,0
47,married,secondary,no,yes,no,cellular,676,1,0,unknown,0
51,married,tertiary,no,no,no,cellular,384,1,5,failure,0
45,married,primary,no,yes,yes,unknown,62,2,0,unknown,0
35,married,tertiary,no,yes,no,cellular,295,3,0,unknown,0
36,single,tertiary,no,yes,no,unknown,241,2,0,unknown,0
57,married,secondary,no,no,no,telephone,132,7,0,unknown,0
42,married,primary,no,yes,no,telephone,175,2,0,unknown,0
32,married,secondary,yes,yes,no,cellular,648,1,1,other,1
30,married,tertiary,no,no,no,cellular,251,2,0,unknown,1
36,married,secondary,no,no,no,cellular,184,2,0,unknown,0
43,married,secondary,no,yes,no,cellular,119,3,0,unknown,0
69,single,tertiary,no,no,no,cellular,417,1,4,success,1
31,single,tertiary,no,no,no,cellular,95,1,0,unknown,0
35,married,secondary,no,no,no,cellular,125,2,0,unknown,0
26,married,tertiary,no,yes,yes,cellular,207,1,2,failure,0
46,married,secondary,no,no,yes,cellular,162,5,0,unknown,0
30,married,secondary,no,yes,no,cellular,176,1,0,unknown,0
33,single,tertiary,no,no,no,cellular,107,6,0,unknown,0
34,married,tertiary,no,yes,no,cellular,28,1,1,failure,0
48,married,primary,no,yes,no,unknown,1231,2,0,unknown,0
31,married,tertiary,no,no,no,cellular,200,4,0,unknown,0
46,divorced,tertiary,no,no,no,unknown,103,2,0,unknown,0
40,married,secondary,no,no,no,unknown,150,2,0,unknown,0
39,married,secondary,no,no,no,cellular,108,7,0,unknown,0
33,single,secondary,no,yes,yes,cellular,124,1,1,other,0
50,married,primary,no,yes,no,cellular,309,2,1,other,0
84,divorced,primary,no,no,no,telephone,353,3,0,unknown,1
40,married,primary,no,yes,yes,telephone,742,4,0,unknown,0
55,married,tertiary,no,no,no,cellular,200,1,0,unknown,0
40,divorced,secondary,no,yes,no,unknown,177,1,0,unknown,0
46,married,primary,no,no,no,telephone,151,2,0,unknown,0
43,single,tertiary,no,no,no,unknown,147,1,0,unknown,0
34,married,secondary,no,yes,no,unknown,193,6,0,unknown,0
35,single,secondary,no,no,no,cellular,112,2,0,unknown,0
57,married,unknown,no,yes,no,unknown,108,1,0,unknown,0
25,single,secondary,no,no,no,cellular,107,2,0,unknown,1
32,married,tertiary,no,yes,no,unknown,106,2,0,unknown,0
52,single,secondary,no,no,no,cellular,463,3,0,unknown,0
31,single,tertiary,yes,yes,no,cellular,131,3,0,unknown,0
34,married,tertiary,no,yes,no,cellular,140,2,0,unknown,0
42,divorced,secondary,no,no,no,cellular,163,4,0,unknown,0
47,divorced,primary,no,yes,no,unknown,2456,2,0,unknown,1
50,divorced,tertiary,no,yes,no,cellular,76,1,0,unknown,1
30,married,secondary,no,yes,yes,cellular,435,1,0,unknown,1
33,single,secondary,no,yes,no,cellular,302,1,3,failure,0
56,single,tertiary,no,no,no,unknown,306,1,0,unknown,0
34,divorced,secondary,no,yes,no,cellular,259,3,0,unknown,0
33,married,secondary,no,yes,yes,cellular,502,2,0,unknown,0
32,single,tertiary,no,yes,no,cellular,72,2,1,other,0
34,married,tertiary,no,yes,no,cellular,265,1,0,unknown,0
37,married,secondary,no,yes,no,cellular,413,2,0,unknown,0
30,married,secondary,no,yes,no,cellular,756,3,0,unknown,0
29,married,secondary,no,yes,yes,unknown,241,2,0,unknown,0
56,divorced,primary,no,no,no,telephone,258,2,0,unknown,0
31,married,tertiary,no,yes,no,cellular,137,16,0,unknown,0
59,married,unknown,no,no,no,unknown,48,2,0,unknown,0
36,married,secondary,no,no,no,unknown,283,1,0,unknown,0
51,divorced,secondary,no,yes,no,unknown,247,2,0,unknown,0
54,divorced,primary,no,yes,no,telephone,193,4,0,unknown,0
37,married,tertiary,no,no,no,cellular,129,4,2,failure,0
32,married,tertiary,no,no,no,cellular,209,2,0,unknown,0
42,married,tertiary,no,no,no,unknown,31,1,0,unknown,0
29,married,secondary,no,no,no,cellular,88,5,0,unknown,0
52,married,primary,no,yes,no,cellular,22,5,0,unknown,0
40,married,secondary,no,no,no,unknown,234,5,0,unknown,0
30,married,secondary,no,no,yes,unknown,23,1,0,unknown,0
55,divorced,secondary,no,yes,no,cellular,353,2,0,unknown,1
49,married,tertiary,no,yes,no,unknown,221,2,0,unknown,0
33,married,tertiary,no,no,no,cellular,196,1,4,failure,0
32,single,secondary,no,no,yes,cellular,395,1,0,unknown,0
21,single,secondary,no,no,no,cellular,126,3,7,other,0
42,married,secondary,no,yes,no,cellular,13,5,0,unknown,0
56,married,secondary,no,no,yes,cellular,170,1,0,unknown,0
39,single,secondary,no,no,no,unknown,20,1,0,unknown,0
30,single,secondary,no,no,no,cellular,358,6,0,unknown,0
55,married,secondary,no,no,no,cellular,159,1,0,unknown,0
43,married,primary,no,yes,no,cellular,225,3,0,unknown,0
53,married,secondary,no,no,no,cellular,493,1,14,success,1
57,married,secondary,no,no,no,telephone,585,1,2,success,1
39,single,unknown,no,no,no,unknown,13,11,0,unknown,0
56,divorced,tertiary,no,yes,no,telephone,26,1,0,unknown,0
29,single,unknown,no,no,no,unknown,161,1,0,unknown,0
38,married,primary,no,yes,yes,unknown,122,1,0,unknown,0
59,married,tertiary,no,no,no,cellular,456,2,0,unknown,0
42,single,unknown,no,yes,no,unknown,26,7,0,unknown,0
46,married,primary,no,yes,no,unknown,51,9,0,unknown,0
31,married,secondary,no,yes,no,cellular,37,12,0,unknown,0
35,divorced,secondary,no,yes,no,cellular,150,1,1,failure,0
50,married,secondary,no,no,no,cellular,104,10,0,unknown,0
42,married,primary,no,yes,no,cellular,721,1,0,unknown,0
36,single,secondary,no,no,no,unknown,9,13,0,unknown,0
25,single,tertiary,no,no,no,cellular,68,1,0,unknown,0
42,single,tertiary,no,no,no,cellular,74,3,0,unknown,0
27,single,tertiary,no,yes,no,cellular,146,3,1,other,0
32,married,primary,no,yes,no,unknown,777,4,0,unknown,1
57,married,tertiary,no,yes,no,unknown,339,2,0,unknown,0
48,married,secondary,no,yes,no,cellular,78,2,0,unknown,0
34,divorced,secondary,no,yes,no,unknown,248,2,0,unknown,0
33,married,secondary,no,yes,yes,unknown,201,1,0,unknown,0
26,single,secondary,no,yes,no,unknown,18,9,0,unknown,0
50,married,secondary,no,no,no,cellular,83,4,0,unknown,0
60,single,tertiary,no,no,no,cellular,233,2,0,unknown,0
47,married,tertiary,no,yes,no,cellular,174,2,0,unknown,0
31,married,tertiary,no,no,no,cellular,89,1,0,unknown,0
52,married,tertiary,no,no,no,cellular,145,3,4,success,0
36,married,secondary,no,yes,no,unknown,1017,1,0,unknown,0
43,married,primary,no,yes,no,unknown,548,2,0,unknown,0
30,single,tertiary,no,yes,no,cellular,213,4,0,unknown,0
32,married,secondary,no,no,no,cellular,210,1,0,unknown,0
31,single,tertiary,no,yes,no,cellular,224,3,4,failure,0
29,single,secondary,no,yes,no,unknown,541,19,0,unknown,0
48,divorced,secondary,no,no,yes,cellular,104,1,0,unknown,0
32,single,secondary,no,no,no,cellular,171,1,0,unknown,1
30,single,tertiary,no,no,no,cellular,387,2,0,unknown,0
48,married,secondary,no,yes,no,cellular,830,1,2,failure,1
51,married,unknown,no,yes,no,unknown,57,1,0,unknown,0
34,married,tertiary,no,no,no,cellular,97,1,0,unknown,1
35,married,secondary,no,yes,no,cellular,474,2,0,unknown,0
49,single,primary,no,no,no,telephone,115,6,0,unknown,0
36,married,secondary,no,yes,yes,cellular,153,1,1,failure,0
37,divorced,secondary,no,yes,no,cellular,106,2,1,failure,0
37,married,tertiary,no,yes,no,unknown,645,2,0,unknown,0
49,married,primary,no,no,no,unknown,210,2,0,unknown,0
44,divorced,secondary,no,yes,yes,unknown,97,1,0,unknown,0
40,married,secondary,no,no,no,cellular,52,1,6,failure,0
57,married,secondary,no,yes,no,cellular,223,1,4,failure,0
39,married,secondary,no,yes,no,cellular,126,2,0,unknown,0
38,married,secondary,no,no,yes,cellular,1473,6,0,unknown,0
51,divorced,secondary,no,yes,no,unknown,723,2,0,unknown,0
27,single,secondary,no,no,no,cellular,279,2,0,unknown,1
38,single,tertiary,no,no,no,telephone,293,20,0,unknown,0
30,single,secondary,no,yes,yes,cellular,670,2,6,failure,1
36,single,unknown,no,no,no,unknown,359,2,0,unknown,0
37,married,secondary,no,no,no,cellular,404,1,1,success,1
53,married,secondary,no,no,no,cellular,317,6,1,success,0
38,married,tertiary,no,yes,no,cellular,830,1,0,unknown,1
48,married,tertiary,no,no,yes,cellular,37,1,0,unknown,0
26,married,secondary,no,yes,no,cellular,191,1,0,unknown,0
33,single,secondary,no,yes,no,unknown,767,2,0,unknown,1
47,married,unknown,no,yes,no,unknown,168,1,0,unknown,0
45,divorced,tertiary,no,yes,no,unknown,89,4,0,unknown,0
32,divorced,secondary,no,yes,no,unknown,746,2,0,unknown,0
69,married,unknown,no,no,no,telephone,225,1,1,success,1
65,married,unknown,no,no,no,telephone,256,1,0,unknown,1
37,married,secondary,no,yes,no,unknown,219,2,0,unknown,0
45,divorced,primary,no,yes,no,cellular,211,2,0,unknown,0
36,married,secondary,no,yes,no,unknown,177,2,0,unknown,0
62,divorced,tertiary,no,yes,no,cellular,216,1,4,success,1
37,married,tertiary,no,no,yes,cellular,106,2,0,unknown,0
39,divorced,secondary,no,yes,no,cellular,869,1,0,unknown,1
38,single,secondary,no,yes,no,cellular,1173,3,6,success,1
31,married,tertiary,no,yes,no,cellular,58,2,0,unknown,0
58,divorced,primary,no,yes,no,cellular,124,10,0,unknown,0
44,single,tertiary,no,yes,no,cellular,201,2,0,unknown,0
31,married,secondary,no,yes,no,unknown,688,1,0,unknown,1
33,single,secondary,no,no,no,cellular,501,2,0,unknown,1
36,single,tertiary,no,no,no,cellular,260,1,0,unknown,1
31,single,secondary,no,no,no,cellular,139,1,0,unknown,0
45,married,secondary,no,yes,no,unknown,214,2,0,unknown,0
30,single,tertiary,no,no,no,cellular,142,1,0,unknown,0
34,married,secondary,no,yes,no,cellular,154,2,0,unknown,0
34,married,tertiary,no,yes,yes,cellular,81,1,0,unknown,0
39,divorced,secondary,no,yes,no,cellular,69,6,0,unknown,0
41,married,tertiary,no,no,no,cellular,136,8,0,unknown,0
32,single,secondary,no,yes,no,cellular,99,13,0,unknown,0
32,single,tertiary,no,no,no,cellular,9,6,0,unknown,0
36,married,primary,no,yes,no,unknown,278,1,0,unknown,0
35,married,tertiary,no,yes,no,cellular,82,2,0,unknown,0
32,single,tertiary,no,yes,no,cellular,100,2,0,unknown,1
33,single,tertiary,no,yes,no,cellular,171,1,1,failure,0
49,married,primary,no,no,no,unknown,84,1,0,unknown,0
35,married,tertiary,no,no,no,cellular,433,2,0,unknown,0
31,married,secondary,no,no,yes,cellular,624,6,0,unknown,0
42,married,secondary,no,no,no,cellular,698,2,0,unknown,0
34,married,primary,no,no,no,cellular,518,2,0,unknown,1
32,married,secondary,yes,yes,yes,cellular,123,2,0,unknown,0
29,single,tertiary,no,yes,no,unknown,317,1,0,unknown,0
32,single,secondary,no,yes,no,cellular,8,3,0,unknown,0
50,single,unknown,no,no,no,telephone,118,8,0,unknown,0
58,married,secondary,no,no,yes,cellular,294,2,2,failure,0
59,married,secondary,no,no,no,cellular,815,1,1,other,1
25,married,tertiary,no,yes,no,cellular,857,4,0,unknown,1
57,married,secondary,no,yes,no,unknown,174,1,0,unknown,0
30,single,secondary,no,yes,no,cellular,1130,4,0,unknown,0
26,single,secondary,no,yes,no,cellular,13,5,0,unknown,0
50,single,primary,no,yes,no,unknown,198,2,0,unknown,0
39,married,secondary,no,yes,no,cellular,503,1,0,unknown,0
45,married,primary,no,yes,no,cellular,249,3,0,unknown,0
37,divorced,tertiary,no,no,yes,cellular,343,2,0,unknown,0
47,divorced,primary,no,yes,no,cellular,479,2,0,unknown,0
50,married,tertiary,no,yes,yes,cellular,116,2,1,failure,0
40,married,secondary,no,no,no,cellular,15,5,0,unknown,0
35,married,primary,no,yes,no,unknown,427,3,0,unknown,0
53,married,tertiary,no,no,no,cellular,921,2,0,unknown,1
35,married,secondary,no,yes,yes,cellular,41,1,7,failure,0
54,married,secondary,no,no,yes,cellular,73,2,0,unknown,0
35,single,secondary,no,yes,no,cellular,65,2,0,unknown,0
31,married,unknown,yes,no,yes,telephone,94,2,0,unknown,0
46,divorced,secondary,no,yes,no,unknown,192,3,0,unknown,0
52,married,secondary,no,no,no,cellular,411,1,1,failure,1
34,divorced,secondary,no,no,no,cellular,641,1,0,unknown,1
46,divorced,secondary,no,yes,yes,cellular,305,2,0,unknown,0
54,married,secondary,no,yes,no,cellular,472,1,2,failure,0
37,married,tertiary,no,yes,no,cellular,115,1,0,unknown,0
39,married,tertiary,no,no,no,telephone,141,1,0,unknown,0
50,married,tertiary,no,yes,yes,telephone,24,14,0,unknown,0
44,divorced,secondary,no,no,no,cellular,264,5,0,unknown,0
56,married,secondary,no,yes,no,unknown,66,2,0,unknown,0
40,married,tertiary,no,no,no,cellular,318,4,3,failure,0
36,married,secondary,no,yes,yes,unknown,622,1,0,unknown,0
33,married,tertiary,no,yes,no,cellular,104,4,0,unknown,0
33,single,secondary,no,yes,no,cellular,76,2,0,unknown,0
42,married,secondary,no,yes,no,unknown,149,1,0,unknown,0
30,single,tertiary,no,yes,yes,unknown,601,1,0,unknown,0
33,single,secondary,no,no,no,cellular,509,2,0,unknown,0
26,single,secondary,no,yes,yes,unknown,174,1,0,unknown,0
26,single,secondary,no,no,yes,cellular,57,2,0,unknown,0
37,married,secondary,no,yes,yes,cellular,187,2,0,unknown,0
59,married,primary,no,no,no,cellular,493,2,0,unknown,1
49,married,primary,no,yes,no,cellular,18,44,0,unknown,0
33,single,primary,no,yes,no,cellular,257,1,0,unknown,0
46,single,secondary,no,yes,no,cellular,196,2,0,unknown,0
55,married,primary,no,yes,no,unknown,144,3,0,unknown,0
49,married,tertiary,no,yes,no,cellular,285,7,0,unknown,0
51,married,secondary,no,yes,no,unknown,627,1,0,unknown,0
27,married,secondary,no,yes,no,unknown,136,2,0,unknown,0
44,married,secondary,no,no,no,unknown,27,3,0,unknown,0
