"account_length","international_plan","voice_mail_plan","number_vmail_messages","total_day_minutes","total_day_calls","total_night_minutes","total_night_calls","total_intl_minutes","total_intl_calls","total_intl_charge","number_customer_service_calls","churn"
65,"no","no",0,111,51,202,89,4.4,14,1.19,1,"no"
177,"no","no",0,266.1,91,224.7,58,8.9,8,2.4,3,"yes"
139,"no","yes",23,157.6,129,259.2,112,13.7,2,3.7,0,"no"
123,"no","no",0,140,106,50.1,87,12.5,1,3.38,2,"no"
130,"no","no",0,263.7,113,195.3,99,18.3,6,4.94,1,"yes"
87,"no","yes",18,186.7,74,224.6,137,12,4,3.24,1,"no"
176,"no","no",0,169.5,151,56.6,99,8.7,4,2.35,0,"no"
124,"no","yes",30,144.5,35,226.5,82,12,7,3.24,2,"no"
74,"no","yes",27,154.1,122,276.7,86,13.2,2,3.56,4,"no"
144,"no","yes",48,189.8,96,214.2,106,6.5,2,1.76,2,"yes"
91,"no","no",0,240.8,105,253.4,69,7.6,3,2.05,4,"no"
68,"no","no",0,134.6,73,138.4,104,9.4,2,2.54,2,"no"
145,"no","no",0,241.7,137,277.6,123,13.1,3,3.54,0,"no"
101,"no","no",0,0,0,168.8,95,7.2,4,1.94,1,"no"
90,"no","yes",30,168.2,103,224.3,105,8.2,2,2.21,0,"no"
83,"no","yes",37,78.5,109,179.7,102,11.8,4,3.19,1,"no"
64,"no","no",0,168,116,166.5,98,10.1,3,2.73,2,"no"
65,"no","no",0,213.4,111,250.1,123,2.7,4,0.73,1,"no"
43,"no","no",0,159.5,99,173.9,126,6.8,3,1.84,2,"no"
76,"no","no",0,143.3,98,207.3,122,11.4,3,3.08,2,"no"
111,"no","no",0,162.1,98,264.1,107,7.7,1,2.08,0,"no"
135,"no","yes",28,201.4,100,154.8,131,12.9,4,3.48,2,"yes"
135,"no","yes",45,241.4,102,196.6,104,9.4,6,2.54,0,"no"
84,"no","yes",42,165.3,97,260.8,72,7.6,7,2.05,3,"no"
123,"no","yes",23,245,88,239.7,108,14.9,3,4.02,2,"no"
162,"no","no",0,135.2,98,246.9,96,10.2,2,2.75,2,"no"
116,"no","yes",19,155.7,104,192.7,116,8.2,2,2.21,3,"no"
54,"no","yes",33,112,90,150.3,83,11.3,4,3.05,2,"no"
99,"no","yes",21,180.2,97,203.1,84,14.6,5,3.94,2,"no"
114,"no","yes",4,141.3,96,223.7,85,9.4,3,2.54,3,"no"
81,"no","no",0,190.9,92,120.8,98,11.4,6,3.08,1,"no"
97,"yes","no",0,143.7,117,178.3,81,10.9,3,2.94,0,"no"
64,"no","yes",19,180.1,106,237.4,118,7.5,3,2.03,0,"no"
74,"no","no",0,298.1,112,214.7,88,9.7,4,2.62,2,"yes"
165,"no","no",0,150.5,75,311.6,93,10.3,2,2.78,1,"no"
71,"no","no",0,243.7,124,189,129,11.3,2,3.05,0,"no"
137,"no","yes",20,268.5,91,146.4,98,12.7,6,3.43,1,"no"
160,"no","no",0,171.2,103,178.2,92,13,3,3.51,2,"no"
146,"no","no",0,174.3,113,281.2,145,11.6,3,3.13,4,"no"
106,"yes","yes",26,270.3,111,254,133,14.4,7,3.89,1,"yes"
119,"no","no",0,239.1,88,230.9,92,10.9,3,2.94,3,"yes"
80,"no","yes",33,189.4,109,208.9,119,11.2,4,3.02,1,"yes"
59,"no","no",0,145.8,95,247.5,87,9.6,5,2.59,0,"no"
69,"no","no",0,229.2,111,235.1,80,5.2,5,1.4,1,"no"
130,"no","no",0,139.1,72,207.2,121,11.4,9,3.08,5,"no"
61,"no","no",0,208.4,102,201.9,73,10.1,8,2.73,1,"yes"
182,"no","no",0,160.3,87,185.3,96,8.7,11,2.35,2,"no"
105,"no","no",0,101.4,48,259.2,53,12.2,2,3.29,1,"no"
87,"yes","no",0,134.2,80,173.1,102,10.7,5,2.89,0,"no"
68,"no","no",0,150.4,106,109.7,103,12.3,3,3.32,3,"no"
217,"no","no",0,123.7,138,269.6,78,13.3,4,3.59,0,"no"
87,"no","no",0,156.8,93,223.3,77,7.6,6,2.05,1,"no"
131,"no","no",0,109.5,95,258.6,108,6.6,7,1.78,1,"no"
159,"no","no",0,114.8,98,259,108,12.2,5,3.29,0,"no"
38,"no","no",0,220.5,110,156.5,102,5.6,7,1.51,1,"no"
103,"no","no",0,222.9,129,141.3,99,9.9,2,2.67,1,"no"
78,"no","no",0,145.5,124,291.1,123,9.5,5,2.57,3,"no"
52,"no","no",0,148.3,83,155.6,104,8.3,6,2.24,3,"no"
134,"no","yes",32,80.3,94,170.8,117,16.6,3,4.48,0,"no"
113,"yes","no",0,125.2,93,129.3,139,8.3,8,2.24,0,"no"
109,"no","no",0,170.7,101,119,112,11.4,4,3.08,2,"no"
121,"yes","no",0,175.9,87,156.2,113,10.4,3,2.81,2,"no"
82,"no","no",0,273.8,99,147.7,61,6.9,4,1.86,2,"no"
122,"no","yes",45,147.8,85,203.5,110,14,5,3.78,1,"no"
123,"no","yes",22,197.6,105,120.8,82,15.6,12,4.21,2,"no"
104,"no","no",0,130.5,77,264.7,63,13,6,3.51,0,"no"
125,"no","no",0,190.2,107,102.1,136,14.2,5,3.83,4,"yes"
113,"no","no",0,132.1,72,246.2,123,6.9,6,1.86,3,"no"
63,"no","no",0,6.6,107,252.5,131,5.6,3,1.51,0,"no"
119,"no","no",0,287.1,83,151.5,42,11,4,2.97,1,"yes"
83,"no","no",0,133.9,82,222.8,114,11.7,4,3.16,0,"no"
84,"no","no",0,169.9,96,188,82,8.6,2,2.32,2,"no"
66,"no","no",0,145.6,105,156.6,102,12.2,7,3.29,1,"no"
97,"no","yes",28,283.1,93,312.8,78,6.1,8,1.65,1,"no"
82,"no","no",0,130,110,178.7,105,8.3,4,2.24,0,"no"
139,"no","no",0,196.9,58,216.6,101,9.8,3,2.65,1,"no"
128,"no","no",0,103.3,122,161.1,95,6.4,7,1.73,0,"no"
79,"no","yes",30,124.8,99,175,95,4.6,3,1.24,1,"no"
194,"no","no",0,48.4,101,218.5,87,18.2,1,4.91,1,"no"
89,"no","yes",24,197.8,84,201.7,132,5.7,4,1.54,1,"no"
114,"yes","yes",28,136.4,93,191.5,73,14.6,4,3.94,2,"yes"
126,"no","no",0,249.8,96,166.8,108,12.7,4,3.43,3,"yes"
116,"no","yes",35,118,103,205.7,102,11.8,2,3.19,2,"no"
33,"no","yes",35,161.9,85,191,131,8.5,2,2.3,1,"no"
130,"no","no",0,155.9,95,262.9,103,11.7,3,3.16,3,"no"
129,"no","no",0,334.3,118,191,83,10.4,6,2.81,0,"yes"
86,"no","yes",39,261.2,122,154.9,101,12.7,5,3.43,2,"no"
109,"no","yes",39,270,58,194.3,57,7.8,6,2.11,1,"yes"
23,"no","no",0,190.2,89,219.8,73,15,4,4.05,6,"no"
163,"no","yes",40,231.9,56,268.5,74,12.3,3,3.32,2,"no"
55,"no","no",0,181.3,100,226.9,99,10.9,2,2.94,1,"no"
138,"yes","yes",17,225.2,116,145.8,99,11.7,4,3.16,0,"no"
32,"no","no",0,171.2,82,203.3,64,10.2,7,2.75,1,"no"
121,"yes","no",0,167.7,94,241.3,115,13.4,1,3.62,3,"yes"
135,"no","no",0,218.8,123,85.8,80,10.3,3,2.78,4,"no"
64,"yes","no",0,146.7,83,238.6,69,12.5,3,3.38,3,"no"
103,"no","yes",37,230.7,112,299.4,77,7.9,3,2.13,2,"no"
153,"no","no",0,154.6,56,367.7,89,15.5,2,4.19,1,"no"
117,"no","no",0,102.8,119,299,105,10.1,7,2.73,1,"no"
70,"no","yes",30,143.4,72,127.9,68,9.4,4,2.54,3,"no"
177,"no","no",0,84.9,77,210.5,66,7.5,5,2.03,2,"no"
67,"no","yes",30,186.2,117,164.3,113,12.9,3,3.48,2,"no"
144,"no","no",0,61.6,117,173,99,8.2,7,2.21,4,"yes"
86,"no","no",0,234.6,102,195.6,102,11.6,4,3.13,1,"yes"
64,"yes","no",0,225.3,134,139.6,132,17.3,9,4.67,1,"yes"
96,"no","yes",29,150,91,228.1,55,8.5,3,2.3,1,"no"
119,"no","no",0,153.2,131,218.5,74,10.1,5,2.73,1,"no"
139,"no","no",0,187.4,86,153.4,88,11.7,3,3.16,1,"no"
122,"no","no",0,232.5,96,213.7,91,11.9,2,3.21,0,"no"
84,"no","no",0,233.9,76,228,82,12.8,5,3.46,3,"no"
52,"no","no",0,257.9,80,225.4,70,16.8,3,4.54,2,"yes"
159,"no","no",0,198.8,107,213.3,120,16.5,7,4.46,5,"no"
78,"yes","no",0,71.5,126,211.6,86,8.3,2,2.24,3,"yes"
109,"yes","yes",26,217.2,138,280.7,76,9.3,3,2.51,0,"no"
193,"no","yes",17,124,102,205.1,129,12.3,3,3.32,1,"no"
19,"no","yes",34,206.4,111,156.7,81,11.8,10,3.19,3,"no"
161,"no","no",0,165.4,88,270.7,129,10.5,3,2.84,4,"no"
55,"no","no",0,175.6,147,289.5,55,9.3,4,2.51,0,"no"
2,"no","yes",27,141.7,125,170.3,81,9.3,2,2.51,1,"no"
169,"no","no",0,147.2,115,142.1,103,7.2,6,1.94,3,"no"
131,"no","yes",29,42.1,114,158.7,82,10,1,2.7,0,"no"
90,"no","no",0,68.8,124,281.7,96,9.8,5,2.65,1,"no"
100,"no","no",0,220.3,106,242,67,10.2,1,2.75,3,"no"
143,"no","no",0,223.3,99,203,84,4.5,4,1.22,0,"yes"
89,"no","no",0,144.2,74,279.2,121,12.1,7,3.27,4,"yes"
68,"no","no",0,186.5,108,187.8,103,11,5,2.97,1,"no"
114,"no","yes",28,225.8,94,232.4,100,8.4,9,2.27,4,"no"
61,"no","no",0,234.6,126,171.1,81,8.1,2,2.19,0,"no"
117,"yes","no",0,54.2,100,171.8,84,8.6,2,2.32,1,"yes"
142,"no","no",0,108.1,81,197.6,84,9,7,2.43,1,"no"
134,"no","no",0,205.5,87,182.3,69,5.2,3,1.4,2,"no"
127,"no","no",0,224.3,112,159.4,83,10,1,2.7,2,"no"
112,"yes","no",0,195.7,123,136.4,72,7.9,6,2.13,1,"no"
35,"no","no",0,260.8,87,131.3,123,5.8,2,1.57,1,"no"
100,"no","no",0,70.8,94,230.8,125,9.5,1,2.57,6,"yes"
19,"no","yes",29,142.7,94,165.3,65,10,4,2.7,0,"no"
146,"yes","no",0,160.1,63,177.6,98,9.2,3,2.48,2,"no"
161,"no","no",0,154.7,84,172.9,90,5.9,2,1.59,4,"yes"
48,"no","yes",22,152,63,263.2,109,15.7,5,4.24,2,"yes"
50,"no","no",0,131.7,108,196.1,126,11,5,2.97,1,"no"
76,"no","yes",41,212.6,110,186.3,78,10.1,5,2.73,0,"no"
87,"no","no",0,171.6,119,170.6,114,13.8,4,3.73,0,"no"
60,"no","no",0,180.3,67,181.2,101,12.8,6,3.46,2,"no"
87,"yes","no",0,128.9,71,209.1,100,9.9,4,2.67,0,"no"
83,"no","no",0,286.6,114,199.6,146,13.2,4,3.56,1,"no"
126,"no","yes",24,197.3,82,222,89,7.4,3,2,1,"no"
113,"no","no",0,193.8,99,172.3,67,10.6,6,2.86,1,"no"
82,"no","no",0,125.7,96,183.1,103,12.9,2,3.48,1,"no"
67,"no","no",0,284.5,104,171.4,93,12.5,4,3.38,1,"no"
130,"no","yes",12,141.9,92,195.1,101,8.7,5,2.35,0,"no"
15,"no","no",0,135.2,101,224.8,83,8.4,5,2.27,2,"no"
120,"no","no",0,184.5,103,169.7,70,10.2,6,2.75,2,"no"
111,"no","no",0,249.8,109,231.8,78,11.6,4,3.13,0,"yes"
39,"no","no",0,121.6,99,99.7,88,7.1,2,1.92,1,"no"
36,"no","no",0,175.7,69,208.2,68,9.5,2,2.57,0,"no"
114,"no","no",0,84.7,118,193.4,95,14.5,8,3.92,1,"no"
124,"no","no",0,178.4,72,179.4,91,12,2,3.24,0,"no"
36,"no","yes",43,29.9,123,325.9,105,8.6,6,2.32,2,"no"
52,"no","yes",31,142.1,77,253.4,88,11,4,2.97,1,"no"
167,"yes","no",0,181.2,122,214,88,8.4,4,2.27,0,"no"
102,"no","no",0,228.1,86,227.9,124,10.6,9,2.86,1,"no"
79,"no","yes",32,50.6,62,146.8,121,4.2,4,1.13,2,"no"
137,"no","no",0,205.9,88,289.9,84,14.5,4,3.92,2,"no"
55,"no","no",0,180.1,77,169.4,104,11.1,2,3,0,"no"
74,"yes","no",0,267.5,134,223,108,8.3,4,2.24,3,"yes"
196,"no","no",0,133.1,80,221.6,96,10.3,8,2.78,1,"no"
204,"no","no",0,174.3,85,176.4,96,5.9,3,1.59,6,"no"
50,"no","yes",39,147.3,75,216.9,101,13.2,3,3.56,2,"no"
94,"no","no",0,190.4,91,224.8,108,13.6,17,3.67,2,"no"
122,"no","yes",22,204.5,92,205,103,8.6,5,2.32,2,"no"
94,"no","no",0,269.2,104,257.6,61,8.9,2,2.4,3,"yes"
127,"no","no",0,223.2,137,96,109,8.6,4,2.32,2,"no"
120,"no","no",0,137.3,100,152.7,92,10.5,2,2.84,1,"no"
93,"no","no",0,162.9,103,172.4,111,7,5,1.89,4,"no"
137,"no","no",0,137.5,102,210.6,88,10.4,6,2.81,0,"no"
79,"no","yes",30,148,96,220.3,99,9.7,5,2.62,3,"no"
148,"no","no",0,243,115,117.8,93,13.4,5,3.62,2,"no"
88,"no","no",0,138.3,116,179.1,110,9.6,4,2.59,3,"no"
81,"no","no",0,115.3,99,152.5,98,18,2,4.86,1,"no"
110,"no","no",0,208,69,178.5,129,8,11,2.16,1,"no"
129,"no","no",0,161.3,122,224.7,104,9.6,3,2.59,1,"no"
166,"yes","yes",28,175.8,126,128.5,72,11.4,5,3.08,1,"no"
58,"no","no",0,187.6,113,139.7,92,9.8,5,2.65,3,"no"
29,"no","yes",38,149.4,93,127.4,71,6,3,1.62,1,"no"
123,"no","yes",28,124.7,105,216.4,128,7.8,8,2.11,1,"no"
130,"no","no",0,139,98,160.4,113,14.5,2,3.92,3,"no"
93,"no","no",0,164.5,95,149.9,91,9.9,3,2.67,4,"no"
137,"no","no",0,97.5,95,288.8,78,0,0,0,1,"no"
112,"no","no",0,174.5,127,170.5,120,11.3,7,3.05,1,"no"
21,"no","yes",19,132.7,94,154.7,78,12.9,7,3.48,3,"no"
89,"no","no",0,303.9,95,312.1,89,5.3,3,1.43,1,"yes"
24,"no","no",0,156.2,104,205.1,116,7.3,5,1.97,1,"no"
99,"no","no",0,155.6,90,230.8,88,10.8,4,2.92,3,"no"
91,"no","no",0,159,109,82.4,73,10.1,4,2.73,0,"no"
16,"no","no",0,144.8,84,231.5,75,8.2,4,2.21,2,"no"
102,"no","no",0,123.1,106,244.6,75,12.6,7,3.4,2,"no"
144,"no","no",0,139.6,96,95.6,75,15,4,4.05,2,"no"
160,"no","yes",33,137,100,218.7,64,5.8,4,1.57,2,"no"
19,"no","yes",34,156.6,97,260.9,135,11.3,1,3.05,1,"no"
33,"yes","no",0,190.6,100,189.9,136,13,6,3.51,1,"no"
119,"no","no",0,138.3,89,263.9,98,13.5,6,3.65,3,"no"
83,"no","no",0,259.7,106,224.7,92,10.2,2,2.75,0,"no"
27,"no","no",0,201.2,128,145.8,91,8.4,3,2.27,2,"no"
165,"no","yes",23,184.7,63,176.1,125,8.7,5,2.35,1,"no"
125,"no","yes",23,120.5,104,158.5,100,10.2,3,2.75,1,"no"
160,"no","no",0,174.3,105,220.8,131,8.3,2,2.24,0,"no"
90,"no","no",0,193.7,83,299,60,12.7,3,3.43,1,"no"
48,"no","no",0,237.5,117,163.9,114,9.7,3,2.62,1,"no"
134,"no","no",0,204.7,108,165.8,84,11,4,2.97,6,"no"
86,"no","no",0,216.3,96,214,110,4.5,3,1.22,0,"no"
146,"yes","no",0,163.5,85,253.1,116,9.8,4,2.65,1,"no"
125,"no","no",0,203.4,110,190.5,113,11,4,2.97,1,"no"
99,"no","no",0,95.4,105,136,117,5.6,5,1.51,1,"no"
145,"no","no",0,39.5,78,185.8,90,10,6,2.7,0,"no"
71,"no","no",0,211.2,70,225.8,104,12.3,3,3.32,0,"no"
70,"no","no",0,229.3,110,155,105,7.9,4,2.13,1,"no"
150,"no","yes",24,195.7,108,177,84,11.7,2,3.16,2,"no"
133,"no","no",0,338.4,86,264.8,139,14.8,4,4,3,"yes"
56,"no","yes",30,127.1,89,194.6,111,12.1,3,3.27,1,"no"
137,"no","yes",25,174.6,88,259.7,103,12.2,3,3.29,3,"no"
137,"no","no",0,75.8,107,204.4,118,10.5,3,2.84,2,"no"
134,"no","no",0,141.7,95,218.5,60,8.8,6,2.38,0,"no"
78,"no","no",0,162.3,116,240.6,100,10.1,3,2.73,2,"no"
68,"no","no",0,226.7,94,188.7,117,10.2,1,2.75,0,"no"
128,"no","no",0,216,111,227,74,12.7,4,3.43,1,"no"
137,"no","no",0,248.3,63,159.1,94,9.6,4,2.59,1,"no"
44,"no","no",0,240.3,146,240.7,106,10.6,2,2.86,1,"no"
113,"no","no",0,72.5,88,117.9,118,6.6,3,1.78,1,"no"
185,"no","no",0,55.6,97,111.2,110,12.1,3,3.27,2,"no"
34,"no","no",0,124.8,82,311.5,78,10,4,2.7,2,"no"
112,"no","no",0,85.2,102,142.6,107,8.2,4,2.21,1,"no"
126,"no","no",0,167.1,138,244.5,148,13.7,10,3.7,3,"no"
151,"no","no",0,178.7,116,265.9,101,9.8,4,2.65,0,"no"
155,"no","no",0,165.4,108,80.2,108,8.9,4,2.4,3,"no"
67,"no","yes",28,95,94,159.6,114,10,2,2.7,2,"no"
145,"yes","yes",30,175.3,107,233.6,85,11.1,3,3,1,"no"
63,"no","no",0,261.8,69,202.1,94,14.7,4,3.97,0,"yes"
98,"no","no",0,171.7,99,189.6,130,7.8,6,2.11,1,"no"
84,"no","no",0,159.5,125,187.9,82,7.2,4,1.94,2,"no"
88,"no","yes",28,190.6,104,211.6,116,9.8,1,2.65,2,"no"
175,"yes","yes",35,159.5,95,176.3,99,5.4,4,1.46,5,"yes"
168,"no","yes",42,97.4,57,173.9,124,11.4,2,3.08,2,"no"
154,"no","no",0,191.4,93,205.7,121,10.2,3,2.75,3,"no"
77,"no","no",0,215.5,81,170.3,59,10.3,3,2.78,1,"no"
107,"no","no",0,157.1,79,150,138,12.1,6,3.27,1,"no"
80,"no","no",0,197.5,114,163.6,109,11.3,4,3.05,1,"no"
116,"yes","no",0,215.4,104,278.5,109,12.6,5,3.4,3,"no"
110,"no","no",0,129.5,94,154.3,110,9.9,5,2.67,3,"no"
89,"no","no",0,129.2,71,214.9,100,10.3,4,2.78,5,"yes"
135,"no","no",0,167.1,105,242.6,83,10.4,2,2.81,3,"no"
57,"no","no",0,221.1,101,252.3,137,9.5,1,2.57,0,"no"
57,"no","yes",25,182.4,92,174.4,110,10.1,2,2.73,1,"no"
59,"no","no",0,159.5,96,138.6,106,10.2,4,2.75,0,"no"
47,"yes","yes",31,140.6,114,238.7,121,9.7,4,2.62,2,"no"
110,"no","no",0,227.7,88,128.7,57,11.7,5,3.16,1,"no"
92,"no","yes",25,79.8,99,135.5,104,9.3,8,2.51,2,"no"
116,"no","no",0,179,81,168.6,74,15.8,7,4.27,1,"no"
49,"no","yes",20,205.9,109,142.1,91,12.3,3,3.32,4,"no"
167,"no","no",0,130.5,66,221.6,116,11.2,5,3.02,1,"no"
77,"no","no",0,168.1,83,173.2,91,10,3,2.7,3,"no"
110,"no","no",0,222.7,94,214.8,78,13.5,4,3.65,1,"no"
107,"no","yes",31,160.3,45,261.6,109,5.6,1,1.51,1,"no"
10,"no","no",0,186.1,112,282.8,57,11.4,6,3.08,2,"no"
79,"no","no",0,236.8,135,126.9,112,10.4,5,2.81,2,"no"
83,"no","no",0,185.9,115,205.2,124,10.2,2,2.75,2,"no"
195,"no","no",0,63.2,108,184,99,5.1,3,1.38,0,"no"
33,"no","yes",35,186.8,124,317.8,103,15,5,4.05,0,"no"
16,"no","no",0,228.3,80,156.7,98,8.4,9,2.27,1,"no"
160,"no","no",0,234.9,136,219.3,101,13.9,2,3.75,1,"yes"
70,"no","no",0,152.8,145,151.8,75,10.5,2,2.84,1,"no"
89,"no","no",0,178.7,81,131.9,120,9.1,4,2.46,1,"no"
30,"no","no",0,247.4,107,287.4,90,11.3,2,3.05,0,"no"
101,"no","yes",16,118.9,112,180.1,111,8.2,5,2.21,2,"no"
142,"no","no",0,131.7,85,235.1,77,8.9,3,2.4,1,"no"
100,"no","no",0,239.1,96,259.2,112,14,2,3.78,0,"no"
89,"no","no",0,192.1,83,169.7,138,6.1,3,1.65,0,"no"
148,"no","no",0,216.2,95,300,143,10,5,2.7,2,"no"
125,"no","no",0,206,128,135.9,116,13.2,3,3.56,0,"no"
105,"no","no",0,141.8,85,133.6,126,10.9,3,2.94,1,"no"
72,"no","no",0,217.8,93,182.6,91,10.4,5,2.81,4,"no"
78,"no","yes",21,160.6,85,124,92,9.5,1,2.57,2,"no"
137,"no","no",0,109.8,112,247.5,96,17.8,2,4.81,1,"no"
143,"no","no",0,119.1,117,223,100,12.2,4,3.29,0,"no"
156,"yes","no",0,277,119,94.4,96,8.3,3,2.24,1,"no"
66,"no","no",0,180.4,99,206,98,9.5,6,2.57,1,"no"
43,"no","yes",39,188.3,108,189.9,92,15.6,5,4.21,1,"no"
90,"no","no",0,145.5,92,146.9,123,10.9,2,2.94,3,"no"
25,"no","no",0,114.4,114,238.4,121,11.6,4,3.13,3,"no"
125,"no","no",0,163.8,73,192.9,95,15.7,4,4.24,0,"no"
188,"yes","yes",26,198.8,115,198.5,118,14.4,3,3.89,1,"yes"
74,"no","yes",35,154.1,104,202.1,57,10.9,9,2.94,2,"no"
94,"no","no",0,207,109,238.2,117,2.6,6,0.7,1,"no"
61,"no","yes",38,139.8,108,203.4,160,9.7,1,2.62,3,"no"
117,"no","no",0,189.8,122,270.8,120,12.7,2,3.43,1,"no"
123,"no","no",0,172.2,92,250.3,101,8.7,4,2.35,1,"no"
80,"no","no",0,197.6,83,94,98,6.4,6,1.73,1,"no"
53,"no","no",0,214.3,138,0,0,8.3,5,2.24,1,"no"
39,"no","no",0,60.4,158,123.9,46,12.4,3,3.35,1,"no"
76,"no","no",0,173.2,93,170.9,104,5.4,3,1.46,0,"no"
120,"no","no",0,134.8,94,238.4,109,6.7,8,1.81,1,"no"
128,"no","yes",32,222.9,136,191.4,101,10.8,4,2.92,0,"no"
102,"no","no",0,144.4,87,217.6,59,7.1,7,1.92,0,"no"
48,"no","no",0,247.6,114,264.4,107,7.1,3,1.92,1,"no"
127,"no","yes",36,183.2,117,263.3,71,11.2,8,3.02,1,"no"
98,"yes","no",0,158.4,71,144.2,93,2.1,4,0.57,1,"no"
79,"no","no",0,157.6,85,231.5,86,9.4,10,2.54,5,"yes"
113,"no","yes",23,205,101,158.6,59,10.2,5,2.75,2,"no"
92,"no","no",0,183.7,103,132.9,104,11.2,2,3.02,0,"no"
121,"no","no",0,215.6,74,144,103,10.1,4,2.73,5,"no"
42,"no","no",0,171,129,130.2,90,4.6,6,1.24,0,"no"
124,"no","no",0,253.5,104,248.5,104,14,2,3.78,0,"no"
115,"no","no",0,182.1,97,246.2,103,15,2,4.05,0,"no"
17,"yes","no",0,162.8,118,332.7,94,13.6,3,3.67,0,"yes"
100,"no","yes",29,213.6,127,207.2,100,8.9,3,2.4,1,"no"
117,"no","no",0,110.4,122,170.4,75,13.9,5,3.75,1,"no"
56,"no","no",0,158.2,85,159.9,133,7.7,7,2.08,1,"no"
57,"no","no",0,176.9,75,254.1,90,6.1,4,1.65,1,"no"
74,"no","no",0,124.8,114,160.3,85,10.6,7,2.86,3,"no"
79,"no","no",0,177.9,83,223.7,142,15.2,8,4.1,0,"no"
110,"yes","no",0,293.3,79,266.9,91,14.5,4,3.92,0,"yes"
163,"no","no",0,178.7,56,152.7,84,10.6,2,2.86,4,"no"
50,"no","no",0,198.7,114,293,79,10.5,5,2.84,4,"no"
68,"no","no",0,267.9,80,273.3,119,14.9,1,4.02,3,"yes"
121,"no","yes",31,263.1,70,127.1,143,9.7,4,2.62,5,"no"
110,"no","no",0,192.6,102,214.6,74,9.4,4,2.54,1,"no"
107,"no","no",0,257.7,98,104.4,123,9.8,3,2.65,1,"no"
42,"no","yes",32,163.8,80,190.4,106,8.1,5,2.19,0,"no"
111,"no","no",0,99.3,112,225.3,94,9,6,2.43,3,"no"
95,"no","no",0,184.2,95,143.4,113,12.8,4,3.46,2,"no"
74,"no","yes",32,174.6,107,234.7,92,9,4,2.43,1,"no"
149,"no","yes",18,148.5,106,178.3,98,6.5,4,1.76,0,"no"
36,"no","no",0,184.6,132,283.5,83,5.9,3,1.59,1,"no"
121,"no","no",0,166.3,114,215.3,108,10.4,10,2.81,2,"no"
80,"no","no",0,220,114,168.4,137,12.1,3,3.27,2,"no"
99,"no","no",0,142.3,89,203.1,114,9.1,1,2.46,0,"no"
88,"no","no",0,181.9,90,143,100,7.5,3,2.03,1,"no"
84,"no","yes",42,214.3,112,333.5,117,11.3,10,3.05,0,"no"
88,"no","no",0,202.6,139,81.1,86,9.8,8,2.65,1,"no"
60,"yes","yes",29,265.9,113,108.1,82,14,12,3.78,0,"yes"
62,"no","no",0,147.1,91,195.2,115,12.2,3,3.29,0,"no"
103,"no","no",0,107.9,111,208.5,78,9.7,3,2.62,1,"no"
121,"no","no",0,177.2,142,213.2,51,8.4,6,2.27,1,"no"
121,"no","no",0,86.1,100,148,79,9.1,9,2.46,2,"no"
128,"no","yes",41,184.8,76,162,131,9.8,6,2.65,2,"no"
64,"no","no",0,174.5,98,179,89,10.7,2,2.89,2,"no"
104,"no","no",0,76.4,116,226.3,94,9.4,3,2.54,3,"no"
140,"no","yes",28,157.1,77,184.5,94,11.1,9,3,1,"no"
123,"no","no",0,209.4,49,239.2,98,9.8,11,2.65,1,"no"
16,"no","no",0,174.7,83,171.7,80,10.5,8,2.84,5,"no"
153,"no","no",0,202.2,132,111.4,98,8.6,4,2.32,2,"no"
83,"no","no",0,134.8,96,161.5,123,7.7,5,2.08,2,"no"
20,"no","no",0,131.5,64,158.6,106,14.8,5,4,0,"no"
97,"no","no",0,209.2,134,175.4,94,11.8,6,3.19,1,"no"
92,"no","no",0,265.6,82,211.1,113,8.6,2,2.32,1,"no"
79,"no","no",0,220.9,107,161,74,12.2,2,3.29,1,"no"
98,"no","no",0,136.9,120,172.9,94,11.9,4,3.21,4,"yes"
98,"no","no",0,227.1,116,117,102,4.7,4,1.27,5,"yes"
136,"yes","no",0,199.6,89,72.4,84,11,4,2.97,3,"yes"
123,"no","no",0,224,99,231.9,75,2.1,5,0.57,0,"no"
127,"no","no",0,155.8,91,117.2,125,8.6,3,2.32,2,"no"
78,"no","no",0,231,115,261.4,120,9.5,3,2.57,1,"no"
97,"yes","no",0,272.8,60,245.1,67,6.1,8,1.65,5,"yes"
51,"no","no",0,232.4,109,231.2,107,9.1,3,2.46,1,"no"
117,"no","no",0,149.9,95,212.7,92,13.3,13,3.59,2,"no"
67,"no","yes",34,161.7,114,205.7,114,9.2,4,2.48,0,"no"
88,"no","no",0,152.9,119,257,106,12,5,3.24,2,"no"
83,"no","no",0,202.3,87,101.7,82,6.8,4,1.84,0,"no"
90,"no","no",0,192.1,80,259.6,97,11.7,4,3.16,2,"no"
114,"no","no",0,209.2,127,196.8,98,10.6,8,2.86,3,"no"
130,"no","yes",30,185,117,157.8,103,7.4,7,2,0,"no"
136,"no","no",0,121.5,80,179.5,94,10.4,5,2.81,1,"no"
21,"no","no",0,91.9,109,171.7,125,13,7,3.51,2,"no"
158,"no","no",0,245.1,68,244.2,80,11.5,4,3.11,2,"no"
112,"yes","no",0,217.6,110,178.8,106,10.4,8,2.81,2,"no"
70,"no","no",0,169.1,48,193.5,105,10.7,8,2.89,3,"no"
70,"no","no",0,325.5,128,199.8,93,5.7,7,1.54,1,"yes"
103,"no","no",0,70.9,134,168.8,164,12,6,3.24,2,"no"
